   0.68982E+02	  0.58300E+02	  0.34061E+02	  0.69714E+02	  0.22615E+02	  0.23246E+02	  0.39225E+02	  0.47806E+02	  0.46467E+02	  0.48135E+02	  0.18096E+02	  0.50000E+02	  0.33905E+00	  0.39006E+04	  0.47381E+04	  0.10333E+02	  0.26933E+02	  0.43895E+02	  0.28536E+04	  0.71503E+02	  0.12044E+03	  0.20314E+00	  0.76816E+02	  0.50382E+02	  0.27821E+04	  0.24952E+02	  0.50550E+02	  0.32712E+04	  0.23237E+02	  0.63498E+02	  0.23531E+03	  0.35832E+03	  0.91718E+02	  0.78850E+02	  0.31853E+02	  0.78189E+01	  0.26118E+02	  0.60845E+01	  0.15852E+02	  0.13986E+01	  0.33023E+02	  0.12798E+02	  0.24086E+02	  0.43902E+00	  0.15090E+02	  0.19957E+01	  0.42380E+01	  0.18805E+01	 -0.41057E-01	  0.84488E+00	  0.45659E-01	  0.50876E+02	  0.40546E+02	C00000000000000000000
   0.68982E+02	  0.58300E+02	  0.34061E+02	  0.69379E+02	  0.23360E+02	  0.23188E+02	  0.38970E+02	  0.47870E+02	  0.46002E+02	  0.48508E+02	  0.17995E+02	  0.50000E+02	  0.33905E+00	  0.39006E+04	  0.47381E+04	  0.10283E+02	  0.26925E+02	  0.43855E+02	  0.28650E+04	  0.71990E+02	  0.12043E+03	  0.20361E+00	  0.76897E+02	  0.50296E+02	  0.27944E+04	  0.24790E+02	  0.50577E+02	  0.32796E+04	  0.23258E+02	  0.63248E+02	  0.23398E+03	  0.35997E+03	  0.91556E+02	  0.79119E+02	  0.31853E+02	  0.78189E+01	  0.26118E+02	  0.60845E+01	  0.15852E+02	  0.13986E+01	  0.33023E+02	  0.12798E+02	  0.24086E+02	  0.43902E+00	  0.15090E+02	  0.19957E+01	  0.42380E+01	  0.18805E+01	 -0.41057E-01	  0.84488E+00	  0.45659E-01	  0.50876E+02	  0.40546E+02	C00000000000000000000
   0.69103E+02	  0.59148E+02	  0.32202E+02	  0.68956E+02	  0.23858E+02	  0.23283E+02	  0.38671E+02	  0.47692E+02	  0.45567E+02	  0.48620E+02	  0.18182E+02	  0.50000E+02	  0.32016E+00	  0.39076E+04	  0.48090E+04	  0.10219E+02	  0.26918E+02	  0.43836E+02	  0.28743E+04	  0.72525E+02	  0.12042E+03	  0.20541E+00	  0.76927E+02	  0.50194E+02	  0.28043E+04	  0.24590E+02	  0.50500E+02	  0.32872E+04	  0.23160E+02	  0.63123E+02	  0.23233E+03	  0.36126E+03	  0.91481E+02	  0.79113E+02	  0.32158E+02	  0.78173E+01	  0.26342E+02	  0.61833E+01	  0.15507E+02	  0.13832E+01	  0.33604E+02	  0.12775E+02	  0.24527E+02	  0.44861E+00	  0.14598E+02	  0.19583E+01	  0.39203E+01	  0.17192E+01	 -0.41057E-01	  0.84488E+00	  0.45659E-01	  0.50876E+02	  0.40546E+02	C00000000000000000000
   0.69103E+02	  0.59148E+02	  0.32202E+02	  0.68472E+02	  0.24274E+02	  0.23235E+02	  0.38497E+02	  0.47468E+02	  0.45142E+02	  0.48695E+02	  0.18445E+02	  0.50000E+02	  0.32016E+00	  0.39076E+04	  0.48090E+04	  0.10146E+02	  0.26916E+02	  0.43813E+02	  0.28806E+04	  0.73085E+02	  0.12041E+03	  0.20581E+00	  0.76792E+02	  0.50135E+02	  0.28109E+04	  0.24462E+02	  0.50404E+02	  0.32919E+04	  0.23039E+02	  0.63038E+02	  0.23058E+03	  0.36236E+03	  0.91444E+02	  0.78916E+02	  0.32158E+02	  0.78173E+01	  0.26342E+02	  0.61833E+01	  0.15507E+02	  0.13832E+01	  0.33604E+02	  0.12775E+02	  0.24527E+02	  0.44861E+00	  0.14598E+02	  0.19583E+01	  0.39203E+01	  0.17192E+01	 -0.41057E-01	  0.84488E+00	  0.45659E-01	  0.50876E+02	  0.40546E+02	C00000000000000000000
   0.69022E+02	  0.59833E+02	  0.29487E+02	  0.67950E+02	  0.24653E+02	  0.22191E+02	  0.38458E+02	  0.47321E+02	  0.44710E+02	  0.48469E+02	  0.18647E+02	  0.50000E+02	  0.29256E+00	  0.39029E+04	  0.48662E+04	  0.10066E+02	  0.26914E+02	  0.43758E+02	  0.28844E+04	  0.73648E+02	  0.12039E+03	  0.19683E+00	  0.76535E+02	  0.50121E+02	  0.28149E+04	  0.24418E+02	  0.50340E+02	  0.32939E+04	  0.22951E+02	  0.62939E+02	  0.22896E+03	  0.36328E+03	  0.91490E+02	  0.78655E+02	  0.32364E+02	  0.77981E+01	  0.26483E+02	  0.62320E+01	  0.15310E+02	  0.13733E+01	  0.33883E+02	  0.12722E+02	  0.24708E+02	  0.42831E+00	  0.14283E+02	  0.19437E+01	  0.38835E+01	  0.17002E+01	 -0.41057E-01	  0.84488E+00	  0.45659E-01	  0.50876E+02	  0.40546E+02	C00000000000000000000
   0.69022E+02	  0.59833E+02	  0.29487E+02	  0.67406E+02	  0.24991E+02	  0.22159E+02	  0.38522E+02	  0.47288E+02	  0.45595E+02	  0.48276E+02	  0.18738E+02	  0.50000E+02	  0.29256E+00	  0.39029E+04	  0.48662E+04	  0.99836E+01	  0.26914E+02	  0.43700E+02	  0.28865E+04	  0.74198E+02	  0.12038E+03	  0.19710E+00	  0.76240E+02	  0.50143E+02	  0.28172E+04	  0.24442E+02	  0.50326E+02	  0.32942E+04	  0.22914E+02	  0.62845E+02	  0.23197E+03	  0.36395E+03	  0.91565E+02	  0.78441E+02	  0.32364E+02	  0.77981E+01	  0.26483E+02	  0.62320E+01	  0.15310E+02	  0.13733E+01	  0.33883E+02	  0.12722E+02	  0.24708E+02	  0.42831E+00	  0.14283E+02	  0.19437E+01	  0.38835E+01	  0.17002E+01	 -0.44448E-01	  0.71415E+00	  0.34455E-01	  0.50466E+02	  0.40980E+02	C00000000000000000000
   0.69126E+02	  0.60357E+02	  0.27452E+02	  0.66835E+02	  0.25293E+02	  0.20727E+02	  0.38603E+02	  0.47330E+02	  0.45668E+02	  0.48113E+02	  0.18752E+02	  0.50000E+02	  0.27188E+00	  0.39090E+04	  0.49100E+04	  0.98969E+01	  0.26911E+02	  0.43625E+02	  0.28879E+04	  0.74742E+02	  0.12037E+03	  0.18406E+00	  0.76005E+02	  0.50171E+02	  0.28188E+04	  0.24483E+02	  0.50344E+02	  0.32939E+04	  0.22911E+02	  0.62766E+02	  0.23319E+03	  0.36438E+03	  0.91625E+02	  0.78298E+02	  0.32473E+02	  0.77941E+01	  0.26544E+02	  0.62611E+01	  0.15184E+02	  0.13655E+01	  0.34107E+02	  0.12711E+02	  0.24831E+02	  0.42008E+00	  0.14013E+02	  0.19296E+01	  0.38534E+01	  0.16850E+01	 -0.44448E-01	  0.71415E+00	  0.34455E-01	  0.50466E+02	  0.40980E+02	C00000000000000000000
   0.69126E+02	  0.60357E+02	  0.27452E+02	  0.66239E+02	  0.25511E+02	  0.20719E+02	  0.38671E+02	  0.47388E+02	  0.45769E+02	  0.47928E+02	  0.18757E+02	  0.50000E+02	  0.27188E+00	  0.39090E+04	  0.49100E+04	  0.98063E+01	  0.26909E+02	  0.43555E+02	  0.28882E+04	  0.75277E+02	  0.12036E+03	  0.18413E+00	  0.75842E+02	  0.50194E+02	  0.28193E+04	  0.24520E+02	  0.50369E+02	  0.32929E+04	  0.22911E+02	  0.62704E+02	  0.23413E+03	  0.36453E+03	  0.91690E+02	  0.78207E+02	  0.32473E+02	  0.77941E+01	  0.26544E+02	  0.62611E+01	  0.15184E+02	  0.13655E+01	  0.34107E+02	  0.12711E+02	  0.24831E+02	  0.42008E+00	  0.14013E+02	  0.19296E+01	  0.38534E+01	  0.16850E+01	 -0.44448E-01	  0.71415E+00	  0.34455E-01	  0.50466E+02	  0.40980E+02	C00000000000000000000
   0.69299E+02	  0.60808E+02	  0.26180E+02	  0.65610E+02	  0.25631E+02	  0.19821E+02	  0.38714E+02	  0.47439E+02	  0.45883E+02	  0.47831E+02	  0.18775E+02	  0.50000E+02	  0.25894E+00	  0.39190E+04	  0.49477E+04	  0.97107E+01	  0.26904E+02	  0.43485E+02	  0.28877E+04	  0.75813E+02	  0.12036E+03	  0.17567E+00	  0.75754E+02	  0.50209E+02	  0.28189E+04	  0.24545E+02	  0.50391E+02	  0.32914E+04	  0.22906E+02	  0.62670E+02	  0.23492E+03	  0.36443E+03	  0.91737E+02	  0.78126E+02	  0.32522E+02	  0.78177E+01	  0.26562E+02	  0.62831E+01	  0.15133E+02	  0.13601E+01	  0.34283E+02	  0.12729E+02	  0.24927E+02	  0.42500E+00	  0.13847E+02	  0.19142E+01	  0.37797E+01	  0.16451E+01	 -0.44448E-01	  0.71415E+00	  0.34455E-01	  0.50466E+02	  0.40980E+02	C00000000000000000000
   0.69299E+02	  0.60808E+02	  0.26180E+02	  0.64952E+02	  0.25661E+02	  0.19833E+02	  0.38750E+02	  0.47472E+02	  0.46010E+02	  0.47661E+02	  0.18821E+02	  0.50000E+02	  0.25894E+00	  0.39190E+04	  0.49477E+04	  0.96105E+01	  0.26902E+02	  0.43417E+02	  0.28857E+04	  0.76344E+02	  0.12036E+03	  0.17557E+00	  0.75707E+02	  0.50221E+02	  0.28168E+04	  0.24567E+02	  0.50405E+02	  0.32888E+04	  0.22890E+02	  0.62667E+02	  0.23557E+03	  0.36411E+03	  0.91793E+02	  0.78039E+02	  0.32522E+02	  0.78177E+01	  0.26562E+02	  0.62831E+01	  0.15133E+02	  0.13601E+01	  0.34283E+02	  0.12729E+02	  0.24927E+02	  0.42500E+00	  0.13847E+02	  0.19142E+01	  0.37797E+01	  0.16451E+01	 -0.44448E-01	  0.71415E+00	  0.34455E-01	  0.50466E+02	  0.40980E+02	C00000000000000000000
   0.69490E+02	  0.61176E+02	  0.25393E+02	  0.64263E+02	  0.25584E+02	  0.19322E+02	  0.38795E+02	  0.47488E+02	  0.43500E+02	  0.47525E+02	  0.18900E+02	  0.50000E+02	  0.25094E+00	  0.39301E+04	  0.49784E+04	  0.95058E+01	  0.26898E+02	  0.43350E+02	  0.28822E+04	  0.76872E+02	  0.12036E+03	  0.17042E+00	  0.75692E+02	  0.50236E+02	  0.28133E+04	  0.24597E+02	  0.50412E+02	  0.32851E+04	  0.22862E+02	  0.62620E+02	  0.22714E+03	  0.36357E+03	  0.91850E+02	  0.77932E+02	  0.32510E+02	  0.78568E+01	  0.26526E+02	  0.63186E+01	  0.15167E+02	  0.13580E+01	  0.34342E+02	  0.12762E+02	  0.24939E+02	  0.43637E+00	  0.13821E+02	  0.19043E+01	  0.37300E+01	  0.16156E+01	 -0.44417E-01	  0.70767E+00	  0.37543E-01	  0.50340E+02	  0.41130E+02	C00000000000000000000
   0.69490E+02	  0.61176E+02	  0.25393E+02	  0.63555E+02	  0.25433E+02	  0.19353E+02	  0.38862E+02	  0.47515E+02	  0.42619E+02	  0.47303E+02	  0.18981E+02	  0.50000E+02	  0.25094E+00	  0.39301E+04	  0.49784E+04	  0.93979E+01	  0.26895E+02	  0.43278E+02	  0.28769E+04	  0.77389E+02	  0.12035E+03	  0.17017E+00	  0.75689E+02	  0.50259E+02	  0.28078E+04	  0.24642E+02	  0.50424E+02	  0.32798E+04	  0.22835E+02	  0.62532E+02	  0.22232E+03	  0.36282E+03	  0.91929E+02	  0.77808E+02	  0.32510E+02	  0.78568E+01	  0.26526E+02	  0.63186E+01	  0.15167E+02	  0.13580E+01	  0.34342E+02	  0.12762E+02	  0.24939E+02	  0.43637E+00	  0.13821E+02	  0.19043E+01	  0.37300E+01	  0.16156E+01	 -0.44417E-01	  0.70767E+00	  0.37543E-01	  0.50340E+02	  0.41130E+02	C00000000000000000000
   0.69608E+02	  0.61439E+02	  0.25173E+02	  0.62832E+02	  0.25192E+02	  0.19058E+02	  0.38955E+02	  0.47573E+02	  0.41703E+02	  0.47067E+02	  0.19037E+02	  0.50000E+02	  0.24871E+00	  0.39370E+04	  0.50004E+04	  0.92878E+01	  0.26892E+02	  0.43204E+02	  0.28701E+04	  0.77890E+02	  0.12035E+03	  0.16674E+00	  0.75711E+02	  0.50290E+02	  0.28008E+04	  0.24707E+02	  0.50449E+02	  0.32733E+04	  0.22820E+02	  0.62441E+02	  0.21793E+03	  0.36185E+03	  0.92021E+02	  0.77692E+02	  0.32431E+02	  0.79095E+01	  0.26419E+02	  0.63672E+01	  0.15285E+02	  0.13592E+01	  0.34288E+02	  0.12817E+02	  0.24846E+02	  0.45623E+00	  0.13921E+02	  0.19010E+01	  0.37171E+01	  0.16042E+01	 -0.44417E-01	  0.70767E+00	  0.37543E-01	  0.50340E+02	  0.41130E+02	C00000000000000000000
   0.69608E+02	  0.61439E+02	  0.25173E+02	  0.62100E+02	  0.24885E+02	  0.19106E+02	  0.39063E+02	  0.47654E+02	  0.40790E+02	  0.46789E+02	  0.19073E+02	  0.50000E+02	  0.24871E+00	  0.39370E+04	  0.50004E+04	  0.91763E+01	  0.26890E+02	  0.43123E+02	  0.28619E+04	  0.78370E+02	  0.12035E+03	  0.16635E+00	  0.75769E+02	  0.50327E+02	  0.27923E+04	  0.24784E+02	  0.50484E+02	  0.32655E+04	  0.22814E+02	  0.62357E+02	  0.21355E+03	  0.36064E+03	  0.92128E+02	  0.77596E+02	  0.32431E+02	  0.79095E+01	  0.26419E+02	  0.63672E+01	  0.15285E+02	  0.13592E+01	  0.34288E+02	  0.12817E+02	  0.24846E+02	  0.45623E+00	  0.13921E+02	  0.19010E+01	  0.37171E+01	  0.16042E+01	 -0.44417E-01	  0.70767E+00	  0.37543E-01	  0.50340E+02	  0.41130E+02	C00000000000000000000
   0.69649E+02	  0.61593E+02	  0.25640E+02	  0.61366E+02	  0.24487E+02	  0.19131E+02	  0.39181E+02	  0.47752E+02	  0.39885E+02	  0.46491E+02	  0.19095E+02	  0.50000E+02	  0.25345E+00	  0.39394E+04	  0.50133E+04	  0.90643E+01	  0.26887E+02	  0.43045E+02	  0.28525E+04	  0.78827E+02	  0.12034E+03	  0.16559E+00	  0.75873E+02	  0.50367E+02	  0.27826E+04	  0.24871E+02	  0.50526E+02	  0.32570E+04	  0.22814E+02	  0.62285E+02	  0.20911E+03	  0.35920E+03	  0.92244E+02	  0.77522E+02	  0.32288E+02	  0.79798E+01	  0.26237E+02	  0.64277E+01	  0.15484E+02	  0.13639E+01	  0.34139E+02	  0.12898E+02	  0.24650E+02	  0.48832E+00	  0.14144E+02	  0.19029E+01	  0.37251E+01	  0.16026E+01	 -0.44417E-01	  0.70767E+00	  0.37543E-01	  0.50340E+02	  0.41130E+02	C00000000000000000000
   0.69649E+02	  0.61593E+02	  0.25640E+02	  0.60631E+02	  0.24022E+02	  0.19197E+02	  0.39297E+02	  0.47854E+02	  0.38691E+02	  0.46175E+02	  0.19114E+02	  0.50000E+02	  0.25345E+00	  0.39394E+04	  0.50133E+04	  0.89522E+01	  0.26884E+02	  0.42959E+02	  0.28420E+04	  0.79259E+02	  0.12034E+03	  0.16505E+00	  0.76022E+02	  0.50407E+02	  0.27717E+04	  0.24960E+02	  0.50570E+02	  0.32475E+04	  0.22815E+02	  0.62224E+02	  0.20357E+03	  0.35751E+03	  0.92370E+02	  0.77461E+02	  0.32288E+02	  0.79798E+01	  0.26237E+02	  0.64277E+01	  0.15484E+02	  0.13639E+01	  0.34139E+02	  0.12898E+02	  0.24650E+02	  0.48832E+00	  0.14144E+02	  0.19029E+01	  0.37251E+01	  0.16026E+01	 -0.43541E-01	  0.73323E+00	  0.42289E-01	  0.50399E+02	  0.41090E+02	C00000000000000000000
   0.69612E+02	  0.61635E+02	  0.26826E+02	  0.59902E+02	  0.23462E+02	  0.19632E+02	  0.39422E+02	  0.47960E+02	  0.37687E+02	  0.45826E+02	  0.19131E+02	  0.50000E+02	  0.26551E+00	  0.39372E+04	  0.50168E+04	  0.88410E+01	  0.26881E+02	  0.42881E+02	  0.28305E+04	  0.79662E+02	  0.12034E+03	  0.16773E+00	  0.76209E+02	  0.50449E+02	  0.27597E+04	  0.25056E+02	  0.50616E+02	  0.32374E+04	  0.22817E+02	  0.62175E+02	  0.19837E+03	  0.35556E+03	  0.92507E+02	  0.77412E+02	  0.32090E+02	  0.80688E+01	  0.25979E+02	  0.64943E+01	  0.15767E+02	  0.13724E+01	  0.33899E+02	  0.13004E+02	  0.24345E+02	  0.53256E+00	  0.14497E+02	  0.19103E+01	  0.37523E+01	  0.16093E+01	 -0.43541E-01	  0.73323E+00	  0.42289E-01	  0.50399E+02	  0.41090E+02	C00000000000000000000
   0.69612E+02	  0.61635E+02	  0.26826E+02	  0.59181E+02	  0.22842E+02	  0.19714E+02	  0.39545E+02	  0.48070E+02	  0.36686E+02	  0.45470E+02	  0.19144E+02	  0.50000E+02	  0.26551E+00	  0.39372E+04	  0.50168E+04	  0.87310E+01	  0.26879E+02	  0.42794E+02	  0.28181E+04	  0.80036E+02	  0.12034E+03	  0.16705E+00	  0.76435E+02	  0.50491E+02	  0.27466E+04	  0.25155E+02	  0.50664E+02	  0.32264E+04	  0.22821E+02	  0.62144E+02	  0.19315E+03	  0.35337E+03	  0.92652E+02	  0.77370E+02	  0.32090E+02	  0.80688E+01	  0.25979E+02	  0.64943E+01	  0.15767E+02	  0.13724E+01	  0.33899E+02	  0.13004E+02	  0.24345E+02	  0.53256E+00	  0.14497E+02	  0.19103E+01	  0.37523E+01	  0.16093E+01	 -0.43541E-01	  0.73323E+00	  0.42289E-01	  0.50399E+02	  0.41090E+02	C00000000000000000000
